"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"33","acute mountain","Acute mountain sickness: influence of susceptibility, preexposure, and ascent rate.",NA,"scientific article published in December 2002","http://www.wikidata.org/entity/Q43853515",FALSE,NA,FALSE,NA,1,NA,FALSE
"34","acute mountain","Acute mountain sickness: pathophysiology, prevention, and treatment",NA,"scientific article","http://www.wikidata.org/entity/Q28280509",FALSE,NA,FALSE,NA,1,NA,FALSE
"35","acute mountain","Acute mountain sickness: controversies and advances.",NA,"scientific article","http://www.wikidata.org/entity/Q30945801",FALSE,NA,FALSE,NA,1,NA,FALSE
"36","acute mountain","Acute mountain sickness; prophylactic benefits of antioxidant vitamin supplementation at high altitude.",NA,"scientific article published in January 2001","http://www.wikidata.org/entity/Q43544502",FALSE,NA,FALSE,NA,1,NA,FALSE
"37","acute mountain","Acute mountain sickness, inflammation, and permeability: new insights from a blood biomarker study",NA,"scientific article","http://www.wikidata.org/entity/Q35159998",FALSE,NA,FALSE,NA,1,NA,FALSE
"38","acute mountain","Acute mountain sickness is associated with sleep desaturation at high altitude.",NA,"scientific article published in November 2004","http://www.wikidata.org/entity/Q47876217",FALSE,NA,FALSE,NA,1,NA,FALSE
"39","acute mountain","Acute mountain sickness: increased severity during simulated altitude compared with normobaric hypoxia.",NA,"scientific article","http://www.wikidata.org/entity/Q33486377",FALSE,NA,FALSE,NA,1,NA,FALSE
"40","acute mountain","Acute mountain sickness is related to nocturnal hypoxemia but not to hypoventilation.",NA,"scientific article published in August 2004","http://www.wikidata.org/entity/Q47935768",FALSE,NA,FALSE,NA,1,NA,FALSE
"41","acute mountain","Acute mountain sickness: medical problems associated with acute and subacute exposure to hypobaric hypoxia",NA,"scientific article published on November 2006","http://www.wikidata.org/entity/Q36651097",FALSE,NA,FALSE,NA,1,NA,FALSE
"42","acute mountain sickness","acute mountain sickness",NA,NA,"http://www.wikidata.org/entity/Q55789795",FALSE,NA,FALSE,NA,0,NA,FALSE
"43","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 January 1969","http://www.wikidata.org/entity/Q72383317",FALSE,NA,FALSE,NA,1,"Q72383317",TRUE
"44","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 March 1987","http://www.wikidata.org/entity/Q69431732",FALSE,NA,FALSE,NA,1,NA,FALSE
"45","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 June 1989","http://www.wikidata.org/entity/Q69602897",FALSE,NA,FALSE,NA,1,NA,FALSE
"46","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 September 1983","http://www.wikidata.org/entity/Q71053440",FALSE,NA,FALSE,NA,1,NA,FALSE
"47","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 January 2002","http://www.wikidata.org/entity/Q73112429",FALSE,NA,FALSE,NA,1,NA,FALSE
"48","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 January 1977","http://www.wikidata.org/entity/Q66706705",FALSE,NA,FALSE,NA,1,NA,FALSE
"49","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 June 1996","http://www.wikidata.org/entity/Q71398573",FALSE,NA,FALSE,NA,1,NA,FALSE
"50","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 February 1969","http://www.wikidata.org/entity/Q72381648",FALSE,NA,FALSE,NA,1,NA,FALSE
"51","acute mountain sickness","Acute mountain sickness",NA,"scientific article published on 01 July 1991","http://www.wikidata.org/entity/Q67911521",FALSE,NA,FALSE,NA,1,NA,FALSE
"52","Aerial photographs","aerial photograph",NA,NA,"http://www.wikidata.org/entity/Q21082583",FALSE,NA,FALSE,NA,2,NA,FALSE
"53","Aerial photographs","aerial photography",NA,"taking images of the ground from the air","http://www.wikidata.org/entity/Q191839",FALSE,NA,FALSE,NA,13,"Q191839",TRUE
"54","Aerial photographs","Aerial photographs as a tool for assessing the regional dynamics of the invasive plant speciesHeracleum mantegazzianum",NA,"article","http://www.wikidata.org/entity/Q56782251",FALSE,NA,FALSE,NA,2,NA,FALSE
"55","Aerial photographs","Aerial photographs reveal late-20th-century dynamic ice loss in northwestern Greenland.",NA,"scientific article","http://www.wikidata.org/entity/Q34363948",FALSE,NA,FALSE,NA,1,NA,FALSE
"56","Aerial photographs","Aerial photographic and satellite image interpretation",NA,NA,"http://www.wikidata.org/entity/Q3394851",FALSE,NA,FALSE,NA,0,NA,FALSE
"57","Aerial photographs","Aerial Photographs (NAID 2641710)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q59930357",FALSE,NA,FALSE,NA,3,NA,FALSE
"58","Aerial photographs","Aerial Photography and Archaeology",NA,NA,"http://www.wikidata.org/entity/Q56533774",FALSE,NA,FALSE,NA,1,NA,FALSE
"59","Aerial photographs","Aerial Photography and the Plan of Silchester ('Calleva Atrebatum')",NA,"scientific article published in 1996","http://www.wikidata.org/entity/Q52159203",FALSE,NA,FALSE,NA,1,NA,FALSE
"60","Aerial photographs","Aerial photography used for spatial pattern analysis of late blight infection in irrigated potato circles.",NA,"scientific article published in July 2003","http://www.wikidata.org/entity/Q53389876",FALSE,NA,FALSE,NA,1,NA,FALSE
"61","Aerial photographs","Aerial photography of ‘celtic fields’ on gotland",NA,NA,"http://www.wikidata.org/entity/Q58431478",FALSE,NA,FALSE,NA,1,NA,FALSE
"62","Aerial photographs","aerial photographs",NA,NA,"http://www.wikidata.org/entity/Q11041719",FALSE,NA,FALSE,NA,1,NA,FALSE
"63","Aerial photographs","Aerial Photographs",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60120177",FALSE,NA,FALSE,NA,1,NA,FALSE
"64","Aerial photographs","Aerial Photographs of Bureau of Indian Affairs (NAID 305480)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q59928394",FALSE,NA,FALSE,NA,3,NA,FALSE
"65","Aerial photographs","Aerial photographs of the Pyrenees",NA,NA,"http://www.wikidata.org/entity/Q21082591",FALSE,NA,FALSE,NA,2,NA,FALSE
"66","Aerial photographs","Aerial photographs of Reno, Nevada",NA,"Commons category","http://www.wikidata.org/entity/Q64623711",FALSE,NA,FALSE,NA,1,NA,FALSE
"67","Aerial photographs","Aerial photographs of Offenbach am Main",NA,NA,"http://www.wikidata.org/entity/Q21082592",FALSE,NA,FALSE,NA,2,NA,FALSE
"68","Aerial photographs","Aerial photographs of the Andes",NA,NA,"http://www.wikidata.org/entity/Q21082587",FALSE,NA,FALSE,NA,2,NA,FALSE
"69","aerial photography","aerial photography",NA,"taking images of the ground from the air","http://www.wikidata.org/entity/Q191839",FALSE,NA,FALSE,NA,13,"Q191839",TRUE
"70","aerial photography","Aerial Photography",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60113497",FALSE,NA,FALSE,NA,1,NA,FALSE
"71","aerial photography","Aerial Photography",NA,NA,"http://www.wikidata.org/entity/Q60273886",FALSE,NA,FALSE,NA,1,NA,FALSE
"72","aerial photography","Aerial Photography and Archaeology",NA,NA,"http://www.wikidata.org/entity/Q56533774",FALSE,NA,FALSE,NA,1,NA,FALSE
"73","aerial photography","Aerial Photography and the Plan of Silchester ('Calleva Atrebatum')",NA,"scientific article published in 1996","http://www.wikidata.org/entity/Q52159203",FALSE,NA,FALSE,NA,1,NA,FALSE
"74","aerial photography","Aerial photography used for spatial pattern analysis of late blight infection in irrigated potato circles.",NA,"scientific article published in July 2003","http://www.wikidata.org/entity/Q53389876",FALSE,NA,FALSE,NA,1,NA,FALSE
"75","aerial photography","Aerial photography of ‘celtic fields’ on gotland",NA,NA,"http://www.wikidata.org/entity/Q58431478",FALSE,NA,FALSE,NA,1,NA,FALSE
"76","aerial photography","Aerial Photography Indexes (NAID 305470)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q65972212",FALSE,NA,FALSE,NA,3,NA,FALSE
"77","aerial photography","Aerial Photography of the Fort Worth District (NAID 305551)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q64179144",FALSE,NA,FALSE,NA,3,NA,FALSE
"78","aerial photography","Aerial Photography of Reconstruction Finance Corporation (NAID 305881)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q65972272",FALSE,NA,FALSE,NA,3,NA,FALSE
"79","air temperatures","air temperature",NA,NA,"http://www.wikidata.org/entity/Q1160424",FALSE,NA,FALSE,NA,3,"Q1160424",TRUE
"80","air temperatures","Air temperature and the occurrence of myocardial infarction in Augsburg, Germany.",NA,"scientific article published on 17 August 2009","http://www.wikidata.org/entity/Q38449187",FALSE,NA,FALSE,NA,1,NA,FALSE
"81","air temperatures","Air temperature triggers the recovery of evergreen boreal forest photosynthesis in spring",NA,"article","http://www.wikidata.org/entity/Q57058965",FALSE,NA,FALSE,NA,1,NA,FALSE
"82","air temperatures","Air temperature and inflammatory responses in myocardial infarction survivors.",NA,"scientific article published in May 2008","http://www.wikidata.org/entity/Q45222563",FALSE,NA,FALSE,NA,1,NA,FALSE
"83","air temperatures","Air temperature suitability for Plasmodium falciparum malaria transmission in Africa 2000-2012: a high-resolution spatiotemporal prediction.",NA,"scientific article","http://www.wikidata.org/entity/Q30578236",FALSE,NA,FALSE,NA,1,NA,FALSE
"84","air temperatures","Air temperature and winter mortality: Implications for the persistence of the invasive mussel, Perna viridis in the intertidal zone of the south-eastern United States",NA,"article","http://www.wikidata.org/entity/Q56763441",FALSE,NA,FALSE,NA,2,NA,FALSE
"85","air temperatures","Air temperature-related human health outcomes: current impact and estimations of future risks in Central Italy.",NA,"scientific article","http://www.wikidata.org/entity/Q30576731",FALSE,NA,FALSE,NA,1,NA,FALSE
"86","air temperatures","Air temperature and inflammatory and coagulation responses in men with coronary or pulmonary disease during the winter season.",NA,"scientific article published on 2 November 2009","http://www.wikidata.org/entity/Q44015351",FALSE,NA,FALSE,NA,1,NA,FALSE
"87","air temperatures","Air temperature estimation with MSG-SEVIRI data: Calibration and validation of the TVX algorithm for the Iberian Peninsula",NA,NA,"http://www.wikidata.org/entity/Q58480635",FALSE,NA,FALSE,NA,1,NA,FALSE
"88","air temperatures","Air temperature and physiological and subjective responses during competitive singles tennis.",NA,"scientific article published on 23 July 2007","http://www.wikidata.org/entity/Q36768023",FALSE,NA,FALSE,NA,1,NA,FALSE
"89","air temperatures","Air temperatures and the toxic effects of nitrogen oxides.",NA,"scientific article published in September 1966","http://www.wikidata.org/entity/Q52758271",FALSE,NA,FALSE,NA,1,NA,FALSE
"90","air temperatures","Air temperatures in respiratory tracts of resing subjects in cold",NA,"scientific article published on 01 November 1951","http://www.wikidata.org/entity/Q76172218",FALSE,NA,FALSE,NA,1,NA,FALSE
"91","altitude illness","Altitude illness",NA,"scientific article published on 01 April 2003","http://www.wikidata.org/entity/Q73316117",FALSE,NA,FALSE,NA,1,"Q73316117",TRUE
"92","altitude illness","Altitude illness is related to low hypoxic chemoresponse and low oxygenation during sleep.",NA,"scientific article published on 20 April 2012","http://www.wikidata.org/entity/Q48248174",FALSE,NA,FALSE,NA,1,NA,FALSE
"93","altitude illness","Altitude illness in Qinghai–Tibet railroad passengers.",NA,"scientific article published in January 2010","http://www.wikidata.org/entity/Q43898075",FALSE,NA,FALSE,NA,1,NA,FALSE
"94","altitude illness","Altitude illness:  update on prevention and treatment.",NA,"scientific article","http://www.wikidata.org/entity/Q34031933",FALSE,NA,FALSE,NA,1,NA,FALSE
"95","altitude illness","Altitude illness.",NA,"scientific article","http://www.wikidata.org/entity/Q33481471",FALSE,NA,FALSE,NA,1,NA,FALSE
"96","altitude illness","Altitude illness: risk factors, prevention, presentation, and treatment.",NA,"scientific article published on November 2010","http://www.wikidata.org/entity/Q42789008",FALSE,NA,FALSE,NA,1,NA,FALSE
"97","altitude illness","Altitude illness. The dangers of the heights and how to avoid them.",NA,"scientific article published in July 1983","http://www.wikidata.org/entity/Q48783767",FALSE,NA,FALSE,NA,1,NA,FALSE
"98","altitude illness","Altitude Illness Among Tourists Flying to 3740 Meters Elevation in the Nepal Himalayas",NA,"scientific article published on 01 December 1995","http://www.wikidata.org/entity/Q77553026",FALSE,NA,FALSE,NA,1,NA,FALSE
"99","altitude pulmonary","Altitude pulmonary edema below 8,000 feet: what are we missing?",NA,"scientific article published on 01 January 2003","http://www.wikidata.org/entity/Q78792757",FALSE,NA,FALSE,NA,1,"Q78792757",TRUE
"100","altitude pulmonary edema","Altitude pulmonary edema below 8,000 feet: what are we missing?",NA,"scientific article published on 01 January 2003","http://www.wikidata.org/entity/Q78792757",FALSE,NA,FALSE,NA,1,"Q78792757",TRUE
"101","altitude range","Altitude range resolution of differential absorption lidar ozone profiles.",NA,"scientific article","http://www.wikidata.org/entity/Q44066979",FALSE,NA,FALSE,NA,1,"Q44066979",TRUE
"102","altitude sickness","altitude sickness",NA,"negative health effect of high altitude, caused by acute exposure to low amounts of oxygen at high altitude","http://www.wikidata.org/entity/Q624497",TRUE,"Q624497",FALSE,NA,13,"Q624497",TRUE
"103","altitude sickness","acute mountain sickness","Altitude sickness",NA,"http://www.wikidata.org/entity/Q55789795",FALSE,NA,FALSE,NA,0,NA,FALSE
"104","altitude sickness","Altitude sickness",NA,"scientific article published on 01 December 1985","http://www.wikidata.org/entity/Q69974574",FALSE,NA,FALSE,NA,1,NA,FALSE
"105","altitude sickness","Altitude sickness",NA,"scientific article published on 01 February 1990","http://www.wikidata.org/entity/Q68746755",FALSE,NA,FALSE,NA,1,NA,FALSE
"106","altitude sickness","Altitude sickness",NA,"scientific article published on 01 August 1978","http://www.wikidata.org/entity/Q67394818",FALSE,NA,FALSE,NA,1,NA,FALSE
"107","altitude sickness","Altitude sickness",NA,"scientific article published on 01 May 1999","http://www.wikidata.org/entity/Q77748302",FALSE,NA,FALSE,NA,1,NA,FALSE
"108","altitude sickness","Altitude sickness",NA,"scientific article published on 01 September 1992","http://www.wikidata.org/entity/Q67825297",FALSE,NA,FALSE,NA,1,NA,FALSE
"109","altitude sickness","Altitude sickness",NA,"scientific article published on 01 July 2003","http://www.wikidata.org/entity/Q73600691",FALSE,NA,FALSE,NA,1,NA,FALSE
"110","altitude sickness","Altitude Sickness in Climbers and Efficacy of NSAIDs Trial (ASCENT): randomized, controlled trial of ibuprofen versus placebo for prevention of altitude illness.",NA,"scientific article","http://www.wikidata.org/entity/Q34308190",FALSE,NA,FALSE,NA,1,NA,FALSE
"111","altitude sickness","Altitude sickness: hyperventilatory capacity may predict altitude sickness.",NA,"scientific article published on July 2003","http://www.wikidata.org/entity/Q42784301",FALSE,NA,FALSE,NA,1,NA,FALSE
"112","American naturalist","The American Naturalist","American Naturalist","journal","http://www.wikidata.org/entity/Q3085258",FALSE,NA,FALSE,NA,2,"Q3085258",TRUE
"113","American naturalist","Wilson Flagg","American naturalist and writer","American naturalist and writer","http://www.wikidata.org/entity/Q42297811",FALSE,NA,FALSE,NA,2,NA,FALSE
"114","Animal life","Animal Life",NA,"My Little Lover song","http://www.wikidata.org/entity/Q11189412",FALSE,NA,FALSE,NA,2,"Q11189412",TRUE
"115","Animal life","Animal life",NA,"London,Smith,1908. | University of Toronto - Gerstein Science Information Centre View Book","http://www.wikidata.org/entity/Q51440945",FALSE,NA,FALSE,NA,1,NA,FALSE
"116","Animal life","Animal Life",NA,NA,"http://www.wikidata.org/entity/Q64283006",FALSE,NA,FALSE,NA,1,NA,FALSE
"117","Animal life","ANIMAL LIFE AS AN ASSET OF NATIONAL PARKS",NA,"scientific article (publication date: 15 September 1916)","http://www.wikidata.org/entity/Q28247913",FALSE,NA,FALSE,NA,1,NA,FALSE
"118","Animal life","Animal life as affected by the natural conditions of existence",NA,"New York,D. Appleton,1881. | Cornell University Library View Book","http://www.wikidata.org/entity/Q51440919",FALSE,NA,FALSE,NA,1,NA,FALSE
"119","Animal life","Animal life in Italian painting",NA,"London :G. Allen & Co.,1912. | Webster Family Library of Veterinary Medicine (archive.org) View Book","http://www.wikidata.org/entity/Q51440931",FALSE,NA,FALSE,NA,1,NA,FALSE
"120","Animal life","Animal life; a first book of zoölogy;",NA,"New York,D. Appleton and company,1900. | MBLWHOI Library View Book","http://www.wikidata.org/entity/Q51403023",FALSE,NA,FALSE,NA,1,NA,FALSE
"121","Animal life","Animal life and social growth",NA,"Baltimore,The Williams & Wilkins Company and Associates in cooperation with the Century of Progress Exposition,1932. | Prelinger Library (archive.org) View Book","http://www.wikidata.org/entity/Q51428611",FALSE,NA,FALSE,NA,1,NA,FALSE
"122","Animal life","Animal life as affected by the natural conditions of existence",NA,"New York,D. Appleton and Co.,1881. | Internet Archive View Book","http://www.wikidata.org/entity/Q51440920",FALSE,NA,FALSE,NA,1,NA,FALSE
"123","Animal life","Animal life on the shores of the Clyde and Firth",NA,"Glasgow :Printed by John Horn,[1893] | Smithsonian Libraries View Book","http://www.wikidata.org/entity/Q51376179",FALSE,NA,FALSE,NA,1,NA,FALSE
"124","animals that","Animals that randomly reorient at cues left by correlated random walkers do the Lévy walk.",NA,"scientific article published in May 2010","http://www.wikidata.org/entity/Q46173652",FALSE,NA,FALSE,NA,1,NA,FALSE
"125","animals that","Animals That Swim",NA,NA,"http://www.wikidata.org/entity/Q4765030",FALSE,NA,FALSE,NA,2,"Q4765030",TRUE
"126","annual precipitation","annual precipitation",NA,NA,"http://www.wikidata.org/entity/Q10726724",FALSE,NA,FALSE,NA,2,"Q10726724",TRUE
"127","annual precipitation","Annual precipitation since 515 BC reconstructed from living and fossil juniper growth of northeastern Qinghai Province, China",NA,"article","http://www.wikidata.org/entity/Q58191264",FALSE,NA,FALSE,NA,1,NA,FALSE
"128","annual precipitation","Annual precipitation in Liancheng, China, since 1777 AD derived from tree rings of Chinese pine (Pinus tabulaeformis Carr.).",NA,"scientific article published on 30 December 2012","http://www.wikidata.org/entity/Q39185342",FALSE,NA,FALSE,NA,1,NA,FALSE
"129","annual precipitation","Annual precipitation regulates spatial and temporal drivers of lake water clarity.",NA,"scientific article published on 17 November 2016","http://www.wikidata.org/entity/Q39177089",FALSE,NA,FALSE,NA,1,NA,FALSE
"130","annual precipitation","Annual precipitation variation for the southern edge of the Gobi Desert (China) inferred from tree rings: linkages to climatic warming of twentieth century",NA,"article","http://www.wikidata.org/entity/Q59204723",FALSE,NA,FALSE,NA,1,NA,FALSE
"131","annual precipitation","Annual precipitation in the yellowstone National Park region since AD 1173",NA,NA,"http://www.wikidata.org/entity/Q61470933",FALSE,NA,FALSE,NA,1,NA,FALSE
"132","annual precipitation","Annual Precipitation Affects Reproduction of the Southern Grey Shrike (Lanius meridionalis)",NA,NA,"http://www.wikidata.org/entity/Q60354111",FALSE,NA,FALSE,NA,1,NA,FALSE
"133","annual precipitation","Annual precipitation cycle in regional climate models: the influence of horizontal resolution",NA,NA,"http://www.wikidata.org/entity/Q61698241",FALSE,NA,FALSE,NA,1,NA,FALSE
"134","Arrow Glacier","Arrow Glacier",NA,NA,"http://www.wikidata.org/entity/Q19595938",TRUE,"Q19595938",FALSE,NA,5,"Q19595938",TRUE
"135","Arrow Glacier","Arrow Glacier",NA,NA,"http://www.wikidata.org/entity/Q22697920",FALSE,NA,FALSE,NA,5,NA,FALSE
"136","Ash Pit","Ash pit",NA,NA,"http://www.wikidata.org/entity/Q55604292",FALSE,NA,FALSE,NA,NA,NA,FALSE
"137","Astrid Lindgren","Astrid Lindgren",NA,"Swedish writer of fiction and screenplays","http://www.wikidata.org/entity/Q55767",TRUE,"Q55767",FALSE,NA,19,"Q55767",TRUE
"138","Astrid Lindgren","Astrid Lindgren",NA,"album","http://www.wikidata.org/entity/Q11686877",FALSE,NA,FALSE,NA,1,NA,FALSE
"139","Astrid Lindgren","Astrid Lindgren",NA,"Swedish actress (1902-1965)","http://www.wikidata.org/entity/Q4962716",FALSE,NA,FALSE,NA,1,NA,FALSE
"140","Astrid Lindgren","Astrid Lindgren Memorial Award",NA,"literary award","http://www.wikidata.org/entity/Q430035",FALSE,NA,FALSE,NA,8,NA,FALSE
"141","Astrid Lindgren","Astrid Lindgren's World",NA,"theme park in Sweden","http://www.wikidata.org/entity/Q750684",FALSE,NA,FALSE,NA,7,NA,FALSE
"142","Astrid Lindgren","Astrid Lindgren Prize",NA,"literary award","http://www.wikidata.org/entity/Q386186",FALSE,NA,FALSE,NA,4,NA,FALSE
"143","Astrid Lindgren","Astrid Lindgren Children's Hospital",NA,"building in Solna Municipality, Stockholm County, Sweden","http://www.wikidata.org/entity/Q10420924",FALSE,NA,FALSE,NA,8,NA,FALSE
"144","Astrid Lindgren","Astrid Lindgrens terrass",NA,NA,"http://www.wikidata.org/entity/Q15696172",FALSE,NA,FALSE,NA,5,NA,FALSE
"145","average temperature","Average Temperature, Diurnal Temperature Variation, and Stroke Hospitalizations.",NA,"scientific article published on 30 March 2016","http://www.wikidata.org/entity/Q39868841",FALSE,NA,FALSE,NA,1,"Q39868841",TRUE
"146","average temperature","Average temperature and Maxwellian iteration in multitemperature mixtures of fluids.",NA,"scientific article published on 28 August 2009","http://www.wikidata.org/entity/Q51788711",FALSE,NA,FALSE,NA,1,NA,FALSE
"147","average temperature","Average Temperatures in the British Isles",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60130545",FALSE,NA,FALSE,NA,1,NA,FALSE
"148","Baron Karl","Baron Karl",NA,"homeless celebrity in Vienna","http://www.wikidata.org/entity/Q29608",FALSE,NA,FALSE,NA,5,NA,FALSE
