"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"48","adult life","Adult lifetime prevalence of firesetting behaviors in a state hospital population.",NA,"scientific article published in January 1992","http://www.wikidata.org/entity/Q43673149",FALSE,NA,FALSE,NA,1,NA,FALSE
"49","adult life","Adult Lifetime Diet Quality and Physical Performance in Older Age: Findings From a British Birth Cohort.",NA,"scientific article published on 13 October 2017","http://www.wikidata.org/entity/Q47776689",FALSE,NA,FALSE,NA,1,NA,FALSE
"50","Advisory Group","advisory group",NA,"panel to oversee government affairs","http://www.wikidata.org/entity/Q23722468",FALSE,NA,FALSE,NA,1,NA,FALSE
"51","Advisory Group","Advisory group on Home-based and Outpatient Care (AdHOC): an international consensus statement on non-inpatient parenteral therapy.",NA,"scientific article","http://www.wikidata.org/entity/Q34135515",FALSE,NA,FALSE,NA,1,NA,FALSE
"52","Advisory Group","AGARD","Advisory Group for Aerospace Research and Development","agency of NATO that existed from 1952 to 1996","http://www.wikidata.org/entity/Q4651635",FALSE,NA,FALSE,NA,2,"Q4651635",TRUE
"53","Advisory Group","Advisory Group on Greenhouse Gases",NA,"organization","http://www.wikidata.org/entity/Q16001930",FALSE,NA,FALSE,NA,2,NA,FALSE
"54","Advisory Group","Advisory Group Files (NAID 40978342)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q64203987",FALSE,NA,FALSE,NA,2,NA,FALSE
"55","Advisory Group","Advisory group to review NHS research ethics committees.",NA,"scientific article published in November 2004","http://www.wikidata.org/entity/Q49315321",FALSE,NA,FALSE,NA,1,NA,FALSE
"56","Advisory Group","Advisory group insists on 'alternative' voice",NA,"scientific article published on 01 October 1994","http://www.wikidata.org/entity/Q72734199",FALSE,NA,FALSE,NA,1,NA,FALSE
"57","Advisory Group","Advisory group reports on silent myocardial ischemia, acute intervention after myocardial infarction, and postinfarction management.",NA,"scientific article published in March 1992","http://www.wikidata.org/entity/Q35900225",FALSE,NA,FALSE,NA,1,NA,FALSE
"58","Advisory Group","Advisory Group recommendations on priorities for the IARC Monographs",NA,"journal article published in 2019","http://www.wikidata.org/entity/Q77790084",FALSE,NA,FALSE,NA,1,NA,FALSE
"59","Advisory Group","Advisory groups in public health administration",NA,"scientific article published on 01 September 1951","http://www.wikidata.org/entity/Q75817590",FALSE,NA,FALSE,NA,1,NA,FALSE
"60","Affordable Care","Patient Protection and Affordable Care Act","Affordable Care Act","United States federal statute","http://www.wikidata.org/entity/Q1414593",TRUE,"Q1414593",FALSE,NA,13,"Q1414593",TRUE
"61","Affordable Care","Affordable Care Act Qualified Health Plan Coverage: Association With Improved HIV Viral Suppression for AIDS Drug Assistance Program Clients in a Medicaid Nonexpansion State.",NA,"scientific article","http://www.wikidata.org/entity/Q30276868",FALSE,NA,FALSE,NA,1,NA,FALSE
"62","Affordable Care","Affordable Care Act Provision Lowered Out-Of-Pocket Cost And Increased Colonoscopy Rates Among Men In Medicare.",NA,"scientific article published on December 2015","http://www.wikidata.org/entity/Q40236246",FALSE,NA,FALSE,NA,1,NA,FALSE
"63","Affordable Care","Affordable Care Act: Overview and Implications for Advancing Nursing.",NA,"scientific article published on 19 June 2014","http://www.wikidata.org/entity/Q39172408",FALSE,NA,FALSE,NA,1,NA,FALSE
"64","Affordable Care","Affordable Care Act Medicaid Expansion Reduced Uninsured Hospital Stays In 2014.",NA,"scientific article published on January 2016","http://www.wikidata.org/entity/Q40142375",FALSE,NA,FALSE,NA,1,NA,FALSE
"65","Affordable Care","American Health Care Act","Affordable Care Act Replacement","legislative bill dealing with the repeal and replacement of the Affordable Care Act","http://www.wikidata.org/entity/Q28908528",FALSE,NA,FALSE,NA,3,NA,FALSE
"66","Affordable Care","Affordable Care Act's Mandate Eliminating Contraceptive Cost Sharing Influenced Choices Of Women With Employer Coverage.",NA,"scientific article published on September 2016","http://www.wikidata.org/entity/Q39411993",FALSE,NA,FALSE,NA,1,NA,FALSE
"67","Affordable Care","Affordable Care Act: implications in female pelvic medicine and reconstructive surgery.",NA,"scientific article published on February 2014","http://www.wikidata.org/entity/Q38175327",FALSE,NA,FALSE,NA,1,NA,FALSE
"68","Affordable Care","Affordable Care Act litigation: the Supreme Court and the future of health care reform.",NA,"scientific article published on January 2012","http://www.wikidata.org/entity/Q39660379",FALSE,NA,FALSE,NA,1,NA,FALSE
"69","Affordable Care","Affordable Care Act Changes To Medicare Led To Increased Diagnoses Of Early-Stage Colorectal Cancer Among Seniors.",NA,"scientific article","http://www.wikidata.org/entity/Q30275039",FALSE,NA,FALSE,NA,1,NA,FALSE
"70","Affordable Care Act","Patient Protection and Affordable Care Act","Affordable Care Act","United States federal statute","http://www.wikidata.org/entity/Q1414593",TRUE,"Q1414593",FALSE,NA,13,"Q1414593",TRUE
"71","Affordable Care Act","Affordable Care Act Qualified Health Plan Coverage: Association With Improved HIV Viral Suppression for AIDS Drug Assistance Program Clients in a Medicaid Nonexpansion State.",NA,"scientific article","http://www.wikidata.org/entity/Q30276868",FALSE,NA,FALSE,NA,1,NA,FALSE
"72","Affordable Care Act","Affordable Care Act Provision Lowered Out-Of-Pocket Cost And Increased Colonoscopy Rates Among Men In Medicare.",NA,"scientific article published on December 2015","http://www.wikidata.org/entity/Q40236246",FALSE,NA,FALSE,NA,1,NA,FALSE
"73","Affordable Care Act","Affordable Care Act: Overview and Implications for Advancing Nursing.",NA,"scientific article published on 19 June 2014","http://www.wikidata.org/entity/Q39172408",FALSE,NA,FALSE,NA,1,NA,FALSE
"74","Affordable Care Act","Affordable Care Act Medicaid Expansion Reduced Uninsured Hospital Stays In 2014.",NA,"scientific article published on January 2016","http://www.wikidata.org/entity/Q40142375",FALSE,NA,FALSE,NA,1,NA,FALSE
"75","Affordable Care Act","American Health Care Act","Affordable Care Act Replacement","legislative bill dealing with the repeal and replacement of the Affordable Care Act","http://www.wikidata.org/entity/Q28908528",FALSE,NA,FALSE,NA,3,NA,FALSE
"76","Affordable Care Act","Affordable Care Act's Mandate Eliminating Contraceptive Cost Sharing Influenced Choices Of Women With Employer Coverage.",NA,"scientific article published on September 2016","http://www.wikidata.org/entity/Q39411993",FALSE,NA,FALSE,NA,1,NA,FALSE
"77","Affordable Care Act","Affordable Care Act: implications in female pelvic medicine and reconstructive surgery.",NA,"scientific article published on February 2014","http://www.wikidata.org/entity/Q38175327",FALSE,NA,FALSE,NA,1,NA,FALSE
"78","Affordable Care Act","Affordable Care Act litigation: the Supreme Court and the future of health care reform.",NA,"scientific article published on January 2012","http://www.wikidata.org/entity/Q39660379",FALSE,NA,FALSE,NA,1,NA,FALSE
"79","Affordable Care Act","Affordable Care Act Changes To Medicare Led To Increased Diagnoses Of Early-Stage Colorectal Cancer Among Seniors.",NA,"scientific article","http://www.wikidata.org/entity/Q30275039",FALSE,NA,FALSE,NA,1,NA,FALSE
"80","African Americans","African Americans",NA,"racial or ethnic group in the United States with African ancestry","http://www.wikidata.org/entity/Q49085",FALSE,NA,TRUE,"Q49085",14,"Q49085",TRUE
"81","African Americans","Civil Rights Movement","African American civil rights movement","social movement in the United States during the 20th century","http://www.wikidata.org/entity/Q48537",TRUE,"Q48537",FALSE,NA,10,NA,FALSE
"82","African Americans","African Americans' views on research and the Tuskegee Syphilis Study.",NA,"scientific article published in March 2001","http://www.wikidata.org/entity/Q48686190",FALSE,NA,FALSE,NA,1,NA,FALSE
"83","African Americans","African American Vernacular English",NA,"non-standard variety of English spoken by most working- and middle-class African Americans and some Black Canadians","http://www.wikidata.org/entity/Q8002",FALSE,NA,FALSE,NA,7,NA,FALSE
"84","African Americans","African Americans in Science (1st edition)",NA,"edition","http://www.wikidata.org/entity/Q64493952",FALSE,NA,FALSE,NA,1,NA,FALSE
"85","African Americans","African Americans and high blood pressure: the role of stereotype threat.",NA,"scientific article","http://www.wikidata.org/entity/Q33953431",FALSE,NA,FALSE,NA,1,NA,FALSE
"86","African Americans","African Americans, 25-hydroxyvitamin D, and osteoporosis: a paradox",NA,"scientific article","http://www.wikidata.org/entity/Q24656150",FALSE,NA,FALSE,NA,1,NA,FALSE
"87","African Americans","African Americans and Caucasians have a similar prevalence of coronary calcium in the Dallas Heart Study.",NA,"scientific article","http://www.wikidata.org/entity/Q46186741",FALSE,NA,FALSE,NA,1,NA,FALSE
"88","African Americans","African Americans' participation in clinical research: importance, barriers, and solutions.",NA,"scientific article","http://www.wikidata.org/entity/Q46391930",FALSE,NA,FALSE,NA,1,NA,FALSE
"89","African Americans","African Americans and their distrust of the health care system: healthcare for diverse populations.",NA,"scientific article published on January 2007","http://www.wikidata.org/entity/Q37379122",FALSE,NA,FALSE,NA,1,NA,FALSE
"90","African Americans","African Americans show alterations in endogenous pain regulatory mechanisms and reduced pain tolerance to experimental pain procedures.",NA,"scientific article published in November 2005","http://www.wikidata.org/entity/Q46825120",FALSE,NA,FALSE,NA,1,NA,FALSE
"91","African Americans","African Americans with asthma: genetic insights",NA,"scientific article","http://www.wikidata.org/entity/Q24648561",FALSE,NA,FALSE,NA,1,NA,FALSE
"92","African Union","African Union",NA,"supranational union","http://www.wikidata.org/entity/Q7159",TRUE,"Q7159",FALSE,NA,32,"Q7159",TRUE
"93","African Union","African Union",NA,NA,"http://www.wikidata.org/entity/Q59167361",FALSE,NA,FALSE,NA,1,NA,FALSE
"94","African Union","African Union – United Nations Hybrid Operation in Darfur",NA,"military operation","http://www.wikidata.org/entity/Q384535",FALSE,NA,FALSE,NA,4,NA,FALSE
"95","African Union","African Union Mission to Somalia",NA,"peacekeeping mission","http://www.wikidata.org/entity/Q1641888",FALSE,NA,FALSE,NA,4,NA,FALSE
"96","African Union","African Union Passport",NA,"common passport document for citizens of African Union memeber states","http://www.wikidata.org/entity/Q25927278",FALSE,NA,FALSE,NA,1,NA,FALSE
"97","African Union","African Union Commission",NA,"part of the African Union's executive branch","http://www.wikidata.org/entity/Q2362881",FALSE,NA,FALSE,NA,9,NA,FALSE
"98","African Union","African Union Mission in Sudan",NA,NA,"http://www.wikidata.org/entity/Q650224",FALSE,NA,FALSE,NA,1,NA,FALSE
"99","African Union","African Union Convention for the Protection and Assistance of Internally Displaced Persons in Africa",NA,NA,"http://www.wikidata.org/entity/Q4689942",FALSE,NA,FALSE,NA,NA,NA,FALSE
"100","African Union","African Union of Broadcasting",NA,NA,"http://www.wikidata.org/entity/Q16002010",FALSE,NA,FALSE,NA,3,NA,FALSE
"101","African Union","African Union–Brazil relations",NA,NA,"http://www.wikidata.org/entity/Q14915031",FALSE,NA,FALSE,NA,1,NA,FALSE
"102","air defense","anti-aircraft warfare","air defense","combat operations and doctrine aimed at defeating enemy aerial forces; all measures designed to nullify or reduce the effectiveness of hostile air action","http://www.wikidata.org/entity/Q843941",FALSE,NA,FALSE,NA,8,"Q843941",TRUE
"103","air defense","surface-to-air missile","air defense missile","ground-launched missile designed to attack aerial targets","http://www.wikidata.org/entity/Q466704",FALSE,NA,FALSE,NA,7,NA,FALSE
"104","air defense","suppression of enemy air defenses","air defense suppression","military operation to detect and neutralize enemy air defense sensors and weapons","http://www.wikidata.org/entity/Q1310978",FALSE,NA,FALSE,NA,2,NA,FALSE
"105","air defense","Air Defense Anti-Tank System",NA,"self-propelled anti-aircraft weapon","http://www.wikidata.org/entity/Q290105",FALSE,NA,FALSE,NA,4,NA,FALSE
"106","air defense","air defense identification zone",NA,"airspace","http://www.wikidata.org/entity/Q290329",FALSE,NA,FALSE,NA,5,NA,FALSE
"107","air defense","Aerospace Defense Command","Air Defense Command","1946-1980 United States Air Force major command responsible for air defense of the United States","http://www.wikidata.org/entity/Q2825671",FALSE,NA,FALSE,NA,3,NA,FALSE
"108","air defense","air defense force",NA,"military service branch focused on anti-aircraft warfare","http://www.wikidata.org/entity/Q17597793",FALSE,NA,FALSE,NA,0,NA,FALSE
"109","air defense","Islamic Republic of Iran Air Defense Force","Air Defense of Iran","air defense branch of Iran's regular military","http://www.wikidata.org/entity/Q6082582",FALSE,NA,FALSE,NA,3,NA,FALSE
"110","air defense","air defence regiment","air defense regiment","military unit type and size","http://www.wikidata.org/entity/Q47229483",FALSE,NA,FALSE,NA,1,NA,FALSE
"111","air defense","air defence battalion","air defense battalion","military unit type and size","http://www.wikidata.org/entity/Q47369897",FALSE,NA,FALSE,NA,1,NA,FALSE
"112","Air Force","air force",NA,"military branch of service primarily concerned with aerial warfare","http://www.wikidata.org/entity/Q61883",FALSE,NA,FALSE,NA,12,NA,FALSE
"113","Air Force","United States Air Force Academy","Air Force Academy","military academy near Colorado Springs, Colorado, USA","http://www.wikidata.org/entity/Q1331280",FALSE,NA,FALSE,NA,17,"Q1331280",TRUE
"114","Air Force","Air Force",NA,"1943 film by Howard Hawks","http://www.wikidata.org/entity/Q1425082",FALSE,NA,FALSE,NA,8,NA,FALSE
"115","Air Force","Air force",NA,NA,"http://www.wikidata.org/entity/Q11259550",FALSE,NA,FALSE,NA,1,NA,FALSE
"116","Air Force","Air Force",NA,"newspaper published by the Australian Department of Defence","http://www.wikidata.org/entity/Q4697874",FALSE,NA,FALSE,NA,2,NA,FALSE
"117","Air Force","Air Force",NA,"table top game simulation of World War II aerial combat","http://www.wikidata.org/entity/Q4697873",FALSE,NA,FALSE,NA,0,NA,FALSE
"118","Air Force","squadron","air force squadron","military aviation unit size","http://www.wikidata.org/entity/Q679165",FALSE,NA,FALSE,NA,3,NA,FALSE
"119","Air Force","military airbase","air force base","aerodrome used by a military force for the operation of military aircraft","http://www.wikidata.org/entity/Q695850",FALSE,NA,FALSE,NA,7,NA,FALSE
"120","Air Force","Soviet Air Forces","air force of the Soviet Union","aerial warfare branch of the Soviet Union's armed forces","http://www.wikidata.org/entity/Q921432",FALSE,NA,FALSE,NA,9,NA,FALSE
"121","air forces","air force",NA,"military branch of service primarily concerned with aerial warfare","http://www.wikidata.org/entity/Q61883",FALSE,NA,FALSE,NA,12,NA,FALSE
"122","air forces","United States Air Force Academy","Air Force Academy","military academy near Colorado Springs, Colorado, USA","http://www.wikidata.org/entity/Q1331280",FALSE,NA,FALSE,NA,17,"Q1331280",TRUE
"123","air forces","Air Force",NA,"1943 film by Howard Hawks","http://www.wikidata.org/entity/Q1425082",FALSE,NA,FALSE,NA,8,NA,FALSE
"124","air forces","Air force",NA,NA,"http://www.wikidata.org/entity/Q11259550",FALSE,NA,FALSE,NA,1,NA,FALSE
"125","air forces","Air Force",NA,"newspaper published by the Australian Department of Defence","http://www.wikidata.org/entity/Q4697874",FALSE,NA,FALSE,NA,2,NA,FALSE
"126","air forces","Air Force",NA,"table top game simulation of World War II aerial combat","http://www.wikidata.org/entity/Q4697873",FALSE,NA,FALSE,NA,0,NA,FALSE
"127","air forces","squadron","air force squadron","military aviation unit size","http://www.wikidata.org/entity/Q679165",FALSE,NA,FALSE,NA,3,NA,FALSE
"128","air forces","military airbase","air force base","aerodrome used by a military force for the operation of military aircraft","http://www.wikidata.org/entity/Q695850",FALSE,NA,FALSE,NA,7,NA,FALSE
"129","air forces","Soviet Air Forces","air force of the Soviet Union","aerial warfare branch of the Soviet Union's armed forces","http://www.wikidata.org/entity/Q921432",FALSE,NA,FALSE,NA,9,NA,FALSE
"130","air forces","Iraqi Air Force","Air Forces","aerial warfare branch of Iraq's armed forces","http://www.wikidata.org/entity/Q2443729",FALSE,NA,FALSE,NA,6,NA,FALSE
"131","air forces","Czech Air Force","Air Forces of the Army of the Czech Republic","aerial warfare branch of the Czech Republic and Czechoslovakia","http://www.wikidata.org/entity/Q655272",FALSE,NA,FALSE,NA,8,NA,FALSE
"132","air forces","Twelfth Air Force","Air Forces Southern","United States Air Force numbered air force","http://www.wikidata.org/entity/Q2807513",FALSE,NA,FALSE,NA,6,NA,FALSE
"133","air forces","Air Forces Monthly",NA,"magazine","http://www.wikidata.org/entity/Q4697980",FALSE,NA,FALSE,NA,3,NA,FALSE
"134","air forces","Air Forces Memorial",NA,"memorial","http://www.wikidata.org/entity/Q4697982",FALSE,NA,FALSE,NA,3,NA,FALSE
"135","air forces","Air Forces Command",NA,"French Air Force type command responsible for conventional combat aircraft, transport aircraft, AWACS, radar systems, and parachutist and special forces units","http://www.wikidata.org/entity/Q19815528",FALSE,NA,FALSE,NA,2,NA,FALSE
"136","air forces","Air Forces Northern National Security Emergency Preparedness Directorate",NA,NA,"http://www.wikidata.org/entity/Q4697983",FALSE,NA,FALSE,NA,1,NA,FALSE
"137","air forces","Air Forces Panama",NA,NA,"http://www.wikidata.org/entity/Q4697984",FALSE,NA,FALSE,NA,2,NA,FALSE
"138","air strikes","airstrike","air strike","attack on a specific objective by military aircraft during an offensive mission","http://www.wikidata.org/entity/Q2380335",FALSE,NA,FALSE,NA,11,"Q2380335",TRUE
"139","air strikes","Air Strike",NA,"1955 film","http://www.wikidata.org/entity/Q25136675",FALSE,NA,FALSE,NA,3,NA,FALSE
"140","air strikes","AIR STRIKE 96TH DIV. LINE, OKINAWA, RYUKYU ISLANDS ; GEN. JOSEPH W. STILWELL VISITS 96TH DIV., OKINAWA, RYUKYU ISLANDS ; FOLLOW UP ON MUD STORY, OKINAWA, RYUKYU ISLANDS (NAID 18554)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67712404",FALSE,NA,FALSE,NA,2,NA,FALSE
"141","air strikes","Air Strike, Vietnam (NAID 102043238)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67450661",FALSE,NA,FALSE,NA,2,NA,FALSE
"142","air strikes","AIR STRIKES AGAINST ITALY (NAID 13710)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67672218",FALSE,NA,FALSE,NA,2,NA,FALSE
"143","air strikes","Air Strikes From USS Ticonderoga, Mekong Delta, Vietnam (NAID 102043239)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67450668",FALSE,NA,FALSE,NA,2,NA,FALSE
"144","air strikes","Air Strikes to Stem Red Tide (NAID 102043241)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67450680",FALSE,NA,FALSE,NA,2,NA,FALSE
"145","air strikes","AIR STRIKE AGAINST NORTHERN ITALY (NAID 13707)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67672194",FALSE,NA,FALSE,NA,2,NA,FALSE
"146","air strikes","Air Strikes Throw Everything at Reds, Including Kitchen Sink, Various Locations (NAID 102043240)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67450675",FALSE,NA,FALSE,NA,2,NA,FALSE
"147","air strikes","Air Strike Highlights, Vietnam (NAID 102043237)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67450653",FALSE,NA,FALSE,NA,2,NA,FALSE
"148","Airborne Division","airborne division",NA,"military unit type and size classification","http://www.wikidata.org/entity/Q63101588",FALSE,NA,FALSE,NA,1,NA,FALSE
