"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"24","aggregate net","Aggregate net income accounts for Welsh agriculture = Cyfanred cyfrifon incwm net ar gyfer amaethyddiaeth Cymru",NA,"book (work)","http://www.wikidata.org/entity/Q77127061",FALSE,NA,FALSE,NA,1,NA,FALSE
"25","Al Ahly","Al Ahly",NA,NA,"http://www.wikidata.org/entity/Q28162724",FALSE,NA,FALSE,NA,3,NA,FALSE
"26","Al Ahly","Al Ahly",NA,NA,"http://www.wikidata.org/entity/Q28162766",FALSE,NA,FALSE,NA,3,NA,FALSE
"27","Al Ahly","Al Ahly SC",NA,"Football Club in Cairo, Egypt","http://www.wikidata.org/entity/Q223566",TRUE,"Q223566",FALSE,NA,29,"Q223566",TRUE
"28","Al Ahly","Al Ahly SC",NA,NA,"http://www.wikidata.org/entity/Q12194188",FALSE,NA,FALSE,NA,8,NA,FALSE
"29","Al Ahly","Al Ahly SC",NA,"Egyptian handball team","http://www.wikidata.org/entity/Q2829290",FALSE,NA,FALSE,NA,5,NA,FALSE
"30","Al Ahly SC","Al Ahly SC",NA,"Football Club in Cairo, Egypt","http://www.wikidata.org/entity/Q223566",TRUE,"Q223566",FALSE,NA,29,"Q223566",TRUE
"31","Al Ahly SC","Al Ahly SC",NA,NA,"http://www.wikidata.org/entity/Q12194188",FALSE,NA,FALSE,NA,8,NA,FALSE
"32","Al Ahly SC","Al Ahly SC",NA,"Egyptian handball team","http://www.wikidata.org/entity/Q2829290",FALSE,NA,FALSE,NA,5,NA,FALSE
"33","Al Ahly SC","Al Ahly SC Stadium",NA,"building in Egypt","http://www.wikidata.org/entity/Q55639138",FALSE,NA,FALSE,NA,2,NA,FALSE
"34","Al Ahly SC","Al Ahly SC kit history",NA,NA,"http://www.wikidata.org/entity/Q55603467",FALSE,NA,FALSE,NA,NA,NA,FALSE
"35","Alessandro Costacurta","Alessandro Costacurta",NA,"Italian footballer and manager","http://www.wikidata.org/entity/Q213828",TRUE,"Q213828",FALSE,NA,6,"Q213828",TRUE
"36","Alexandre Pato","Alexandre Pato",NA,"Brazilian football player","http://www.wikidata.org/entity/Q138075",TRUE,"Q138075",FALSE,NA,10,"Q138075",TRUE
"37","Alexandre Pato","Alexandre Pato vendido para o Milan",NA,"Wikinews article","http://www.wikidata.org/entity/Q17918809",FALSE,NA,FALSE,NA,1,NA,FALSE
"38","Alfred Edwards","Alfred Edward Green",NA,"American film director","http://www.wikidata.org/entity/Q120541",FALSE,NA,FALSE,NA,9,NA,FALSE
"39","Alfred Edwards","Alfred Edward Housman",NA,"English classical scholar and poet","http://www.wikidata.org/entity/Q351410",FALSE,NA,FALSE,NA,11,"Q351410",TRUE
"40","Alfred Edwards","A. E. W. Mason","Alfred Edward Woodley Mason","British writer","http://www.wikidata.org/entity/Q382786",FALSE,NA,FALSE,NA,9,NA,FALSE
"41","Alfred Edwards","Alfred Edwards",NA,"English businessman and football pioneer","http://www.wikidata.org/entity/Q2349054",TRUE,"Q2349054",TRUE,"Q2349054",6,NA,FALSE
"42","Alfred Edwards","Alfred E. Goodey","Alfred Edward Goodey","Philanthropist and art collector","http://www.wikidata.org/entity/Q2005768",FALSE,NA,FALSE,NA,7,NA,FALSE
"43","Alfred Edwards","Alfred Edward Chalon",NA,"British artist (1780-1860)","http://www.wikidata.org/entity/Q736316",FALSE,NA,FALSE,NA,7,NA,FALSE
"44","Alfred Edwards","Sir Alfred Pease, 2nd Baronet","Alfred Edward Pease","British politician","http://www.wikidata.org/entity/Q7525972",FALSE,NA,FALSE,NA,6,NA,FALSE
"45","Alfred Edwards","Alfred Edward Reeve",NA,"(1854-1947)","http://www.wikidata.org/entity/Q76013185",FALSE,NA,FALSE,NA,1,NA,FALSE
"46","Alfred Edwards","Ted Ringwood","Alfred Edward Ringwood","Australian experimental geophysicist and geochemist","http://www.wikidata.org/entity/Q506678",FALSE,NA,FALSE,NA,8,NA,FALSE
"47","Alfred Edwards","Alfred E. Emerson","Alfred Edwards Emerson","American biologist","http://www.wikidata.org/entity/Q4722579",FALSE,NA,FALSE,NA,6,NA,FALSE
"48","Alfred Edwards","Alfred Edwards",NA,"British bishop","http://www.wikidata.org/entity/Q741437",FALSE,NA,FALSE,NA,7,NA,FALSE
"49","Alfred Edwards","Alfred Edwards",NA,"French journalist","http://www.wikidata.org/entity/Q2835105",FALSE,NA,FALSE,NA,6,NA,FALSE
"50","Alfred Edwards","Alfred Edwards",NA,"British politician","http://www.wikidata.org/entity/Q4722619",FALSE,NA,FALSE,NA,1,NA,FALSE
"51","Andriy Shevchenko","Andriy Shevchenko",NA,"Current Ukrainian manager and retired Ukrainian association football player.","http://www.wikidata.org/entity/Q41244",TRUE,"Q41244",FALSE,NA,16,"Q41244",TRUE
"52","Andriy Shevchenko","Andriy Shevchenko",NA,"Ukrainian politician","http://www.wikidata.org/entity/Q2081854",FALSE,NA,FALSE,NA,5,NA,FALSE
"53","Andriy Shevchenko","Andriy Shevchenko non vuole tornare al Milan",NA,"Wikinews article","http://www.wikidata.org/entity/Q17879628",FALSE,NA,FALSE,NA,1,NA,FALSE
"54","Andriy Shevchenko","Andriy Shevchenko di nuovo al Milan",NA,"Wikinews article","http://www.wikidata.org/entity/Q17918375",FALSE,NA,FALSE,NA,1,NA,FALSE
"55","Arena Investors","Arena Investors",NA,"Global investment firm and merchant capital provider","http://www.wikidata.org/entity/Q49142726",FALSE,NA,FALSE,NA,7,"Q49142726",TRUE
"56","Arrigo Sacchi","Arrigo Sacchi",NA,"Italian association football player and manager","http://www.wikidata.org/entity/Q294259",TRUE,"Q294259",TRUE,"Q294259",9,"Q294259",TRUE
"57","Associazione Calcio","Associazione Calcio Milan",NA,"italian association football club based in the city of Milan founded in 1899","http://www.wikidata.org/entity/Q1543",FALSE,NA,TRUE,"Q1543",95,"Q1543",TRUE
"58","Associazione Calcio","ACF Fiorentina","Associazione Calcio Fiorentina","Italian association football club based in Florence, Tuscany founded in 1926","http://www.wikidata.org/entity/Q2052",TRUE,"Q2052",FALSE,NA,35,NA,FALSE
"59","Associazione Calcio","Robur Siena","Associazione Calcio Siena","Italian football club","http://www.wikidata.org/entity/Q2756",FALSE,NA,FALSE,NA,23,NA,FALSE
"60","Associazione Calcio","A.C. ChievoVerona","Associazione Calcio ChievoVerona","professional Italian football club","http://www.wikidata.org/entity/Q2037",TRUE,"Q2037",FALSE,NA,23,NA,FALSE
"61","Associazione Calcio","A.C. Cesena","Associazione Calcio Cesena","defunct Italian association football club","http://www.wikidata.org/entity/Q6664",TRUE,"Q6664",FALSE,NA,19,NA,FALSE
"62","Associazione Calcio","A.C. Pisa 1909","Associazione Calcio Pisa 1909","association football club in Italy","http://www.wikidata.org/entity/Q289613",TRUE,"Q289613",FALSE,NA,20,NA,FALSE
"63","Associazione Calcio","A.C. Monza","Associazione Calcio Monza Brianza 1912","association football club","http://www.wikidata.org/entity/Q289482",FALSE,NA,FALSE,NA,22,NA,FALSE
"64","Associazione Calcio","A.C. Reggiana 1919","Associazione Calcio Reggiana 1919","association football club in Italy","http://www.wikidata.org/entity/Q289707",FALSE,NA,FALSE,NA,18,NA,FALSE
"65","Associazione Calcio","FC Lugano","Associazione Calcio Lugano","association football club in Switzerland","http://www.wikidata.org/entity/Q633521",FALSE,NA,FALSE,NA,15,NA,FALSE
"66","Associazione Calcio","A.C. Prato","Associazione Calcio Prato","association football club in Prato, Italy","http://www.wikidata.org/entity/Q289656",FALSE,NA,FALSE,NA,19,NA,FALSE
"67","Associazione Calcio Milan","Associazione Calcio Milan",NA,"italian association football club based in the city of Milan founded in 1899","http://www.wikidata.org/entity/Q1543",FALSE,NA,TRUE,"Q1543",95,"Q1543",TRUE
"68","Associazione Calcio Milan","A.C. Milan","Associazione Calcio Milan","women's section of Italian association football club based in Milan","http://www.wikidata.org/entity/Q55602896",TRUE,"Q55602896",FALSE,NA,14,NA,FALSE
"69","Associazione Calcio Milan","2009–10 A.C. Milan season","Associazione Calcio Milan 2009-2010","sports season","http://www.wikidata.org/entity/Q263392",FALSE,NA,FALSE,NA,5,NA,FALSE
"70","Associazione Calcio Milan","2017–18 A.C. Milan season","Associazione Calcio Milan 2017-2018","Wikimedia list article","http://www.wikidata.org/entity/Q30479675",FALSE,NA,FALSE,NA,5,NA,FALSE
"71","Associazione Calcio Milan","A.C. Milan in European football","Associazione Calcio Milan nelle competizioni internazionali","Wikimedia list article","http://www.wikidata.org/entity/Q2305544",TRUE,"Q2305544",FALSE,NA,5,NA,FALSE
"72","Associazione Calcio Milan","2010–11 A.C. Milan season","Associazione Calcio Milan 2010-2011","sports season","http://www.wikidata.org/entity/Q919754",FALSE,NA,FALSE,NA,6,NA,FALSE
"73","Associazione Calcio Milan","2018–19 A.C. Milan season","Associazione Calcio Milan 2018-2019",NA,"http://www.wikidata.org/entity/Q55388228",TRUE,"Q55388228",FALSE,NA,5,NA,FALSE
"74","Associazione Calcio Milan","2008–09 A.C. Milan season","Associazione Calcio Milan 2008-2009",NA,"http://www.wikidata.org/entity/Q2309928",FALSE,NA,FALSE,NA,5,NA,FALSE
"75","Associazione Calcio Milan","2006–07 A.C. Milan season","Associazione Calcio Milan 2006-2007",NA,"http://www.wikidata.org/entity/Q2238047",FALSE,NA,FALSE,NA,5,NA,FALSE
"76","Associazione Calcio Milan","2011–12 A.C. Milan season","Associazione Calcio Milan 2011-2012",NA,"http://www.wikidata.org/entity/Q2470350",FALSE,NA,FALSE,NA,6,NA,FALSE
"77","athletics track","athletics track",NA,"running tracks found in track and field stadia","http://www.wikidata.org/entity/Q1004435",FALSE,NA,FALSE,NA,5,"Q1004435",TRUE
"78","Audax Modena","Audax Modena",NA,NA,"http://www.wikidata.org/entity/Q16268140",FALSE,NA,FALSE,NA,8,"Q16268140",TRUE
"79","Audax Modena","Audax Modena",NA,NA,"http://www.wikidata.org/entity/Q16268141",FALSE,NA,FALSE,NA,6,NA,FALSE
"80","average attendance","Average attendances of European football clubs",NA,NA,"http://www.wikidata.org/entity/Q839497",FALSE,NA,FALSE,NA,3,"Q839497",TRUE
"81","Barbara Berlusconi","Barbara Berlusconi",NA,"Businesswoman","http://www.wikidata.org/entity/Q3634593",FALSE,NA,FALSE,NA,1,"Q3634593",TRUE
"82","Barbara Berlusconi","Barbara Berlusconi: forse all'epilogo la love story con Pato",NA,"Wikinews article","http://www.wikidata.org/entity/Q17880880",FALSE,NA,FALSE,NA,1,NA,FALSE
"83","Bayern Munich","FC Bayern Munich","Bayern Munich","association football club","http://www.wikidata.org/entity/Q15789",TRUE,"Q15789",FALSE,NA,37,"Q15789",TRUE
"84","Bayern Munich","FC Bayern Munich","Bayern Munich","women's football team of the German sports club","http://www.wikidata.org/entity/Q540384",FALSE,NA,FALSE,NA,15,NA,FALSE
"85","Bayern Munich","Bayern Munich",NA,"2018 film","http://www.wikidata.org/entity/Q67400340",FALSE,NA,FALSE,NA,1,NA,FALSE
"86","Bayern Munich","FC Bayern Munich II","Bayern Munich II","German association football team and the reserve team of FC Bayern Munich","http://www.wikidata.org/entity/Q994701",FALSE,NA,FALSE,NA,16,NA,FALSE
"87","Bayern Munich","Bayern Munich Junior Team",NA,"association football club","http://www.wikidata.org/entity/Q791554",FALSE,NA,FALSE,NA,9,NA,FALSE
"88","Bayern Munich","Bayern Munich v Norwich City",NA,NA,"http://www.wikidata.org/entity/Q4874436",FALSE,NA,FALSE,NA,4,NA,FALSE
"89","Bayern Munich","Bayern Munich signs Corentin Tolisso from Lyon",NA,"Wikinews article","http://www.wikidata.org/entity/Q70418533",FALSE,NA,FALSE,NA,1,NA,FALSE
"90","Bayern Munich","Bayern Munich's technical director Michael Reschke leaves the club, becomes sporting director of VfB Stuttgart",NA,"Wikinews article","http://www.wikidata.org/entity/Q70418536",FALSE,NA,FALSE,NA,1,NA,FALSE
"91","Bayern Munich","Bayern Munich Starlet wins awards at 2007 FIFA U17 World Cup",NA,"Wikinews article","http://www.wikidata.org/entity/Q17655189",FALSE,NA,FALSE,NA,1,NA,FALSE
"92","Bayern Munich","FC Bayern Munich (basketball)","Bayern Munich (basketball)","men's basketball section of the FC Bayern Munich sports club","http://www.wikidata.org/entity/Q600149",FALSE,NA,FALSE,NA,16,NA,FALSE
"93","Bee Taechaubol","Bee Taechaubol",NA,"Thai businessman","http://www.wikidata.org/entity/Q19819470",TRUE,"Q19819470",FALSE,NA,1,"Q19819470",TRUE
"94","best club","Best Clubman",NA,"award given by the Brisbane Lions","http://www.wikidata.org/entity/Q51211311",FALSE,NA,FALSE,NA,3,"Q51211311",TRUE
"95","black socks","Black Socks",NA,NA,"http://www.wikidata.org/entity/Q4921873",FALSE,NA,FALSE,NA,3,"Q4921873",TRUE
"96","Boca Juniors","Boca Juniors",NA,"sports club in Argentina","http://www.wikidata.org/entity/Q170703",TRUE,"Q170703",FALSE,NA,30,"Q170703",TRUE
"97","Boca Juniors","Deportes Quindío","Boca juniors","association football team in Colombia","http://www.wikidata.org/entity/Q332537",FALSE,NA,FALSE,NA,13,NA,FALSE
"98","Boca Juniors","Boca Juniors",NA,NA,"http://www.wikidata.org/entity/Q2917357",FALSE,NA,FALSE,NA,10,NA,FALSE
"99","Boca Juniors","Boca Juniors de Cali",NA,NA,"http://www.wikidata.org/entity/Q2567648",FALSE,NA,FALSE,NA,12,NA,FALSE
"100","Boca Juniors","Boca Juniors F.C.",NA,"football team in Gibraltar","http://www.wikidata.org/entity/Q19576926",FALSE,NA,FALSE,NA,12,NA,FALSE
"101","Boca Juniors","Boca Juniors",NA,NA,"http://www.wikidata.org/entity/Q20983574",FALSE,NA,FALSE,NA,7,NA,FALSE
"102","Boca Juniors","Jesús Medina","Boca Juniors","Paraguayan association football player","http://www.wikidata.org/entity/Q19561504",FALSE,NA,FALSE,NA,5,NA,FALSE
"103","Boca Juniors","Boca F.C.","Boca Juniors Football Club",NA,"http://www.wikidata.org/entity/Q4936084",FALSE,NA,FALSE,NA,5,NA,FALSE
"104","Boca Juniors","Boca Juniors Reserves and Academy",NA,NA,"http://www.wikidata.org/entity/Q4936095",FALSE,NA,FALSE,NA,7,NA,FALSE
"105","Boca Juniors","Passion for Boca Juniors Museum","Boca Juniors Museum",NA,"http://www.wikidata.org/entity/Q6034278",FALSE,NA,FALSE,NA,6,NA,FALSE
"106","Borussia Dortmund","Borussia Dortmund",NA,"German sports club","http://www.wikidata.org/entity/Q41420",TRUE,"Q41420",FALSE,NA,35,"Q41420",TRUE
"107","Borussia Dortmund","Borussia Dortmund",NA,NA,"http://www.wikidata.org/entity/Q2149413",FALSE,NA,FALSE,NA,4,NA,FALSE
"108","Borussia Dortmund","Borussia Dortmund",NA,"container ship built in 1998","http://www.wikidata.org/entity/Q52345683",FALSE,NA,FALSE,NA,3,NA,FALSE
"109","Borussia Dortmund","Borussia Dortmund II",NA,"reserve association football team in Germany","http://www.wikidata.org/entity/Q865720",FALSE,NA,FALSE,NA,13,NA,FALSE
"110","Borussia Dortmund","2017 attack on Borussia Dortmund team bus","Borussia Dortmund's team bus hit with explosives before Champions League match, Marc Bartra injured","Wikinews Article","http://www.wikidata.org/entity/Q29354759",FALSE,NA,FALSE,NA,5,NA,FALSE
"111","Borussia Dortmund","Borussia Dortmund Handball",NA,"German handball team","http://www.wikidata.org/entity/Q894278",FALSE,NA,FALSE,NA,4,NA,FALSE
"112","Borussia Dortmund","Borussia Dortmund versus Werder Bremen 2010-11 Fußball-Bundesliga",NA,"Association football game in 2010–11 Fußball-Bundesliga between Borussia Dortmund and SV Werder Bremen","http://www.wikidata.org/entity/Q29871300",FALSE,NA,FALSE,NA,4,NA,FALSE
"113","Borussia Dortmund","Borussia Dortmund announces former Ajax coach Peter Bosz as team's new boss",NA,"Wikinews article","http://www.wikidata.org/entity/Q70418557",FALSE,NA,FALSE,NA,1,NA,FALSE
"114","Borussia Dortmund","Borussia Dortmund versus VfB Stuttgart 2011–12 Fußball-Bundesliga",NA,"Association football game in 2011–12 Fußball-Bundesliga between Borussia Dortmund and VfB Stuttgart","http://www.wikidata.org/entity/Q27929080",FALSE,NA,FALSE,NA,4,NA,FALSE
"115","Borussia Dortmund","Borussia Dortmund versus 1. FC Köln 2014–15 Bundesliga",NA,"Association football game in 2014–15 Bundesliga between Borussia Dortmund and 1. FC Köln","http://www.wikidata.org/entity/Q30010342",FALSE,NA,FALSE,NA,4,NA,FALSE
"116","British pound","pound sterling","British pound","official currency of the United Kingdom and other territories","http://www.wikidata.org/entity/Q25224",FALSE,NA,FALSE,NA,10,"Q25224",TRUE
"117","CAF Confederation","CAF Confederation Cup",NA,NA,"http://www.wikidata.org/entity/Q909863",FALSE,NA,FALSE,NA,7,"Q909863",TRUE
"118","CAF Confederation","CAF Confederation Cup records and statistics",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q20807099",FALSE,NA,FALSE,NA,3,NA,FALSE
"119","CAF Confederation","2013 CAF Confederation Cup","CAF Confederation Cup 2013",NA,"http://www.wikidata.org/entity/Q719705",FALSE,NA,FALSE,NA,6,NA,FALSE
"120","CAF Confederation","2018 CAF Confederation Cup","CAF Confederation Cup 2018",NA,"http://www.wikidata.org/entity/Q28446843",FALSE,NA,FALSE,NA,4,NA,FALSE
"121","CAF Confederation","2012 CAF Confederation Cup","CAF Confederation Cup 2012",NA,"http://www.wikidata.org/entity/Q605551",FALSE,NA,FALSE,NA,5,NA,FALSE
"122","CAF Confederation","2019–20 CAF Confederation Cup","CAF Confederation Cup 2019/20",NA,"http://www.wikidata.org/entity/Q60669232",FALSE,NA,FALSE,NA,3,NA,FALSE
"123","CAF Confederation","2010 CAF Confederation Cup","CAF Confederation Cup 2010",NA,"http://www.wikidata.org/entity/Q1022746",FALSE,NA,FALSE,NA,5,NA,FALSE
"124","CAF Confederation","2014 CAF Confederation Cup","CAF Confederation Cup 2014",NA,"http://www.wikidata.org/entity/Q4630194",TRUE,"Q4630194",FALSE,NA,5,NA,FALSE
"125","CAF Confederation","2011 CAF Confederation Cup","CAF Confederation Cup 2011",NA,"http://www.wikidata.org/entity/Q586654",FALSE,NA,FALSE,NA,6,NA,FALSE
"126","CAF Confederation","2017 CAF Confederation Cup","CAF Confederation Cup 2017",NA,"http://www.wikidata.org/entity/Q23058278",FALSE,NA,FALSE,NA,4,NA,FALSE
"127","car manufacturer","automobile manufacturer","car manufacturer","company that makes automobiles","http://www.wikidata.org/entity/Q786820",FALSE,NA,FALSE,NA,2,"Q786820",TRUE
"128","car manufacturer","Car manufacturers and global road safety: a word frequency analysis of road safety documents.",NA,"scientific article published on October 2006","http://www.wikidata.org/entity/Q36927639",FALSE,NA,FALSE,NA,1,NA,FALSE
"129","car series","automobile model series","car series","group of related automobile models","http://www.wikidata.org/entity/Q59773381",FALSE,NA,FALSE,NA,0,"Q59773381",TRUE
"130","Carlo Ancelotti","Carlo Ancelotti",NA,"Italian association football player and manager","http://www.wikidata.org/entity/Q174614",TRUE,"Q174614",TRUE,"Q174614",15,"Q174614",TRUE
"131","Champions League","UEFA Champions League","Champions League","European association football tournament","http://www.wikidata.org/entity/Q18756",TRUE,"Q18756",FALSE,NA,17,"Q18756",TRUE
"132","Champions League","UEFA Champions League Anthem","Champions League","official anthem of the UEFA Champions League","http://www.wikidata.org/entity/Q1453101",FALSE,NA,FALSE,NA,5,NA,FALSE
"133","Champions League","Champions League",NA,"Soccer tournament","http://www.wikidata.org/entity/Q14240570",FALSE,NA,FALSE,NA,5,NA,FALSE
"134","Champions League","2015–16 UEFA Champions League","Champions League 2015-2016",NA,"http://www.wikidata.org/entity/Q13416183",TRUE,"Q13416183",FALSE,NA,7,NA,FALSE
"135","Champions League","2017–18 UEFA Champions League","Champions League 2017-18",NA,"http://www.wikidata.org/entity/Q20972117",TRUE,"Q20972117",FALSE,NA,5,NA,FALSE
"136","Champions League","Champions League Twenty20",NA,"annual competition for domestic cricket teams from Australia, England, India, South Africa, West Indies, New Zealand and Sri Lanka","http://www.wikidata.org/entity/Q1061280",FALSE,NA,FALSE,NA,6,NA,FALSE
"137","Champions League","Champions League of Darts",NA,"PDC tournament","http://www.wikidata.org/entity/Q23637002",FALSE,NA,FALSE,NA,3,NA,FALSE
"138","Champions League","2022 UEFA Champions League Final","Champions League Final 2022","The final match of the 2021–22 edition of the UEFA Champions League","http://www.wikidata.org/entity/Q67593010",FALSE,NA,FALSE,NA,4,NA,FALSE
"139","Champions League","2023 UEFA Champions League Final","Champions League Final 2023","The final match of the 2022–23 edition of the UEFA Champions League","http://www.wikidata.org/entity/Q67593285",FALSE,NA,FALSE,NA,4,NA,FALSE
"140","Chinese investment","Chinese Investment in U.S. Real Estate Markets Using the EB-5 Program",NA,"article","http://www.wikidata.org/entity/Q56521438",FALSE,NA,FALSE,NA,1,"Q56521438",TRUE
"141","Club Association","CALO Oran","Club association liberté Oran",NA,"http://www.wikidata.org/entity/Q2979804",FALSE,NA,FALSE,NA,5,"Q2979804",TRUE
"142","club record","Club Records (NAID 24331180)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q63914521",FALSE,NA,FALSE,NA,1,"Q63914521",TRUE
"143","Club World","Club World Peace Japan",NA,NA,"http://www.wikidata.org/entity/Q17210521",FALSE,NA,FALSE,NA,NA,NA,FALSE
"144","Coaching staff","coaching staff",NA,"Coaching Staff","http://www.wikidata.org/entity/Q5137636",FALSE,NA,FALSE,NA,NA,NA,FALSE
"145","Coaching staff","Coaching staff members to achieve improved performance.",NA,"scientific article published in June 2010","http://www.wikidata.org/entity/Q48206127",FALSE,NA,FALSE,NA,1,"Q48206127",TRUE
"146","Coaching staff","Coaching staff to write exemplars or nursing narratives",NA,"scientific article published on 01 September 1993","http://www.wikidata.org/entity/Q72691063",FALSE,NA,FALSE,NA,1,NA,FALSE
"147","complete list","list of Wikimedia projects","Complete list of Wikimedia projects","Wikimedia list article","http://www.wikidata.org/entity/Q1581901",FALSE,NA,FALSE,NA,1,"Q1581901",TRUE
"148","complete list","Complete list of downloadable songs for the Rock Band series",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q3868660",FALSE,NA,FALSE,NA,1,NA,FALSE
"149","complete list","Complete list of Rock Band Network songs",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q5156504",FALSE,NA,FALSE,NA,1,NA,FALSE
"150","complete list","Complete list of authors published as UK first editions by Collins Crime Club",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q17103842",FALSE,NA,FALSE,NA,1,NA,FALSE
"151","complete list","Complete list of L D Landau's works",NA,NA,"http://www.wikidata.org/entity/Q56113235",FALSE,NA,FALSE,NA,1,NA,FALSE
"152","complete list","Complete listing of the new evaluation & management codes",NA,"scientific article published on 01 December 1991","http://www.wikidata.org/entity/Q67906504",FALSE,NA,FALSE,NA,1,NA,FALSE
"153","Comune di","San Gimignano","Comune di San Gimignano","Italian comune","http://www.wikidata.org/entity/Q91413",FALSE,NA,FALSE,NA,15,"Q91413",TRUE
"154","Comune di","Strongoli","Comune di Strongoli","comune and town in the province of Crotone, in Calabria, Italy","http://www.wikidata.org/entity/Q54522",FALSE,NA,FALSE,NA,11,NA,FALSE
